C_X,C_N,C_L,F_in,C_N_in,I0,Time,C_X_actual,C_N_actual,C_L_actual
1.9,1.8,0.0,0.015,14.0,134.0,0.0,1.92504453,1.948036682,7.75e-05
1.9214848279953003,1.9431039094924927,5.920409603277221e-05,0.015,14.0,134.0,0.7537688442211056,1.949642992,2.096175461,0.00015373
1.9426707029342651,2.0858187675476074,0.00011777217878261581,0.015,14.0,134.0,1.5075376884422111,1.97379025,2.244418519,0.000228639
1.9635628461837769,2.2281575202941895,0.00017571766511537135,0.015,14.0,134.0,2.261306532663317,1.997481581,2.392767929,0.000302258
1.9841665029525757,2.3701372146606445,0.00023305221111513674,0.015,14.0,134.0,3.0150753768844223,2.020719732,2.54122348,0.000374605
2.0044872760772705,2.511773109436035,0.000289788848021999,0.015,14.0,134.0,3.7688442211055277,2.043508324,2.689784684,0.000445701
2.0245299339294434,2.6530818939208984,0.0003459396830294281,0.015,14.0,134.0,4.522613065326634,2.065851277,2.838450957,0.000515564
2.044299602508545,2.7940778732299805,0.0004015163576696068,0.015,14.0,134.0,5.276381909547739,2.087752816,2.987221613,0.000584215
2.0638012886047363,2.9347758293151855,0.00045653004781343043,0.015,14.0,134.0,6.030150753768845,2.109217462,3.136095869,0.000651674
2.0830395221710205,3.075190305709839,0.0005109919584356248,0.015,14.0,134.0,6.78391959798995,2.13025004,3.285072842,0.00071796
2.1020193099975586,3.2153372764587402,0.0005649127415381372,0.015,14.0,134.0,7.5376884422110555,2.150855673,3.434151551,0.000783094
2.1207456588745117,3.355229377746582,0.0006183054647408426,0.015,14.0,134.0,8.291457286432161,2.171039787,3.583330915,0.000847096
2.1392226219177246,3.494882106781006,0.0006711799069307745,0.015,14.0,134.0,9.045226130653267,2.190808107,3.732609754,0.000909987
2.1574552059173584,3.6343085765838623,0.0007235465454868972,0.015,14.0,134.0,9.798994974874372,2.21016666,3.881986789,0.000971786
2.175447702407837,3.773524045944214,0.0007754158577881753,0.015,14.0,134.0,10.552763819095478,2.229121774,4.031460643,0.001032515
2.193204879760742,3.912539482116699,0.0008267987868748605,0.015,14.0,134.0,11.306532663316583,2.247680076,4.181029838,0.001092195
2.21073055267334,4.051369667053223,0.0008777048788033426,0.015,14.0,134.0,12.06030150753769,2.265848494,4.330692799,0.001150845
2.228029251098633,4.190028190612793,0.000928143912460655,0.015,14.0,134.0,12.814070351758795,2.283634258,4.480447851,0.001208487
2.245105028152466,4.328526973724365,0.0009781267726793885,0.015,14.0,134.0,13.5678391959799,2.301044898,4.63029322,0.001265142
2.2619619369506836,4.466880798339844,0.001027661724947393,0.015,14.0,134.0,14.321608040201006,2.318088245,4.780227033,0.001320831
2.27860426902771,4.605100154876709,0.001076758955605328,0.015,14.0,134.0,15.075376884422111,2.33477243,4.930247318,0.001375575
2.2936720848083496,4.744997978210449,0.0011289651738479733,0.015,14.0,134.0,15.829145728643217,2.351105884,5.080352003,0.001429396
2.3079774379730225,4.885284423828125,0.0011820943327620625,0.015,14.0,134.0,16.582914572864322,2.367097342,5.23053892,0.001482315
2.3219292163848877,5.025140285491943,0.0012349177850410342,0.015,14.0,134.0,17.33668341708543,2.382755841,5.380805797,0.001534354
2.33565616607666,5.1643967628479,0.0012871165527030826,0.015,14.0,134.0,18.090452261306535,2.398096565,5.531148774,0.00158555
2.349193811416626,5.3030104637146,0.0013386070495471358,0.015,14.0,134.0,18.84422110552764,2.41313099,5.681564997,0.001635933
2.3625524044036865,5.4409685134887695,0.0013893692521378398,0.015,14.0,134.0,19.597989949748744,2.427863825,5.832053366,0.001685515
2.375735282897949,5.578267574310303,0.0014394003665074706,0.015,14.0,134.0,20.35175879396985,2.442299771,5.982612784,0.001734309
2.3887438774108887,5.714908123016357,0.0014887013239786029,0.015,14.0,134.0,21.105527638190956,2.456443525,6.13324215,0.001782326
2.401578903198242,5.850889205932617,0.001537275849841535,0.015,14.0,134.0,21.859296482412063,2.470299774,6.283940363,0.001829579
2.414241313934326,5.986211776733398,0.0015851269708946347,0.015,14.0,134.0,22.613065326633166,2.4838732,6.43470632,0.001876079
2.426731824874878,6.120876312255859,0.0016322581795975566,0.015,14.0,134.0,23.366834170854272,2.497168478,6.585538919,0.001921839
2.439051389694214,6.254882335662842,0.0016786727355793118,0.015,14.0,134.0,24.12060301507538,2.510190275,6.736437057,0.001966871
2.4512007236480713,6.388230800628662,0.0017243734328076243,0.015,14.0,134.0,24.874371859296485,2.522943252,6.887399627,0.002011186
2.4631805419921875,6.52092170715332,0.0017693644622340798,0.015,14.0,134.0,25.62814070351759,2.535432064,7.038425525,0.002054796
2.4749915599823,6.652956485748291,0.0018136490834876895,0.015,14.0,134.0,26.381909547738694,2.547661357,7.189513644,0.002097712
2.4866347312927246,6.784335136413574,0.0018572303233668208,0.015,14.0,134.0,27.1356783919598,2.559635771,7.340662877,0.002139948
2.498110771179199,6.915057182312012,0.0019001119071617723,0.015,14.0,134.0,27.889447236180906,2.571359939,7.491872114,0.002181513
2.509420394897461,7.045124053955078,0.0019422973273321986,0.015,14.0,134.0,28.643216080402013,2.582838488,7.643140247,0.002222421
2.520564079284668,7.174535274505615,0.0019837897270917892,0.015,14.0,134.0,29.396984924623116,2.594076037,7.794466165,0.002262682
2.531543016433716,7.303292274475098,0.0020245923660695553,0.015,14.0,134.0,30.150753768844222,2.605077199,7.945848758,0.002302307
2.542358160018921,7.431395530700684,0.0020647088531404734,0.015,14.0,134.0,30.90452261306533,2.615846579,8.097286912,0.002341309
2.5530097484588623,7.558845520019531,0.0021041424479335546,0.015,14.0,134.0,31.658291457286435,2.626388775,8.248779515,0.002379698
2.5634987354278564,7.685642242431641,0.0021428964100778103,0.015,14.0,134.0,32.41206030150754,2.63670838,8.400325453,0.002417487
2.5734400749206543,7.8127570152282715,0.002180607756599784,0.015,14.0,134.0,33.165829145728644,2.646809978,8.55192361,0.002454685
2.581502676010132,7.943701267242432,0.0022155053447932005,0.015,14.0,134.0,33.91959798994975,2.656698147,8.703572872,0.002491305
2.588057518005371,8.077682495117188,0.0022474040742963552,0.015,14.0,134.0,34.67336683417086,2.666377459,8.855272121,0.002527358
2.593214750289917,8.213995933532715,0.0022776671685278416,0.015,14.0,134.0,35.42713567839196,2.675852476,9.00702024,0.002562855
2.597731590270996,8.350818634033203,0.0023069388698786497,0.015,14.0,134.0,36.18090452261307,2.685127758,9.15881611,0.002597806
2.6015963554382324,8.48815631866455,0.0023352233693003654,0.015,14.0,134.0,36.934673366834176,2.694207853,9.310658611,0.002632223
2.60479736328125,8.626019477844238,0.002362525323405862,0.015,14.0,134.0,37.68844221105528,2.703097306,9.462546624,0.002666116
2.607323169708252,8.76441478729248,0.002388848690316081,0.015,14.0,134.0,38.44221105527638,2.711800652,9.614479026,0.002699498
2.609161853790283,8.903351783752441,0.002414198825135827,0.015,14.0,134.0,39.19597989949749,2.720322421,9.766454695,0.002732378
2.6103017330169678,9.042839050292969,0.0024385801516473293,0.015,14.0,134.0,39.949748743718594,2.728667137,9.918472509,0.002764767
2.6107308864593506,9.182883262634277,0.0024619982577860355,0.015,14.0,134.0,40.7035175879397,2.736839314,10.07053134,0.002796676
2.6104371547698975,9.323494911193848,0.002484458265826106,0.015,14.0,134.0,41.45728643216081,2.744843462,10.22263007,0.002828116
2.6094086170196533,9.464682579040527,0.0025059650652110577,0.015,14.0,134.0,42.21105527638191,2.752684082,10.37476757,0.002859098
2.607633113861084,9.606454849243164,0.0025265244767069817,0.015,14.0,134.0,42.96482412060302,2.76036567,10.52694271,0.002889631
2.605098247528076,9.748822212219238,0.002546142553910613,0.015,14.0,134.0,43.718592964824126,2.767892714,10.67915436,0.002919727
2.6017918586730957,9.891793251037598,0.002564825117588043,0.015,14.0,134.0,44.47236180904523,2.775269695,10.8314014,0.002949396
2.59770131111145,10.035377502441406,0.002582578221336007,0.015,14.0,134.0,45.22613065326633,2.782501087,10.9836827,0.002978649
2.5928142070770264,10.179583549499512,0.002599408384412527,0.015,14.0,134.0,45.97989949748744,2.789591358,11.13599712,0.003007495
2.5907912254333496,10.379093170166016,0.0026235056575387716,0.015,14.0,134.0,46.733668341708544,2.796544968,11.28834353,0.003035945
2.592059373855591,10.610298156738281,0.0026536984369158745,0.015,14.0,134.0,47.48743718592965,2.80336637,11.44072081,0.00306401
2.5958657264709473,10.83779239654541,0.0026886893901973963,0.015,14.0,134.0,48.24120603015076,2.810060013,11.59312781,0.0030917
2.601604461669922,11.045448303222656,0.0027286382392048836,0.015,14.0,134.0,48.99497487437186,2.816630334,11.74556341,0.003119024
2.6093246936798096,11.233712196350098,0.0027734616305679083,0.015,14.0,134.0,49.74874371859297,2.823081768,11.89802646,0.003145993
2.6158699989318848,11.381974220275879,0.00281120790168643,0.015,14.0,134.0,50.502512562814076,2.82941874,12.05051584,0.003172617
2.6216018199920654,11.500651359558105,0.002843512687832117,0.015,14.0,134.0,51.25628140703518,2.83564567,12.2030304,0.003198906
2.6286683082580566,11.633955001831055,0.0028766081668436527,0.015,14.0,134.0,52.01005025125628,2.841766968,12.35556901,0.003224871
2.6372172832489014,11.783635139465332,0.0029106545262038708,0.015,14.0,134.0,52.76381909547739,2.847787042,12.50813053,0.00325052
2.6474251747131348,11.951457977294922,0.002946118824183941,0.015,14.0,134.0,53.517587939698494,2.853710288,12.66071382,0.003275863
2.6596226692199707,12.136946678161621,0.002987251151353121,0.015,14.0,134.0,54.2713567839196,2.859541099,12.81331773,0.003300911
2.6716694831848145,12.319649696350098,0.0030280204955488443,0.015,14.0,134.0,55.02512562814071,2.865283859,12.96594113,0.003325674
2.6829750537872314,12.493956565856934,0.0030667553655803204,0.015,14.0,134.0,55.77889447236181,2.870942946,13.11858288,0.00335016
2.6935791969299316,12.660280227661133,0.003103559138253331,0.015,14.0,134.0,56.53266331658292,2.876513011,13.27124459,0.003374362
2.703651189804077,12.82116985321045,0.0031389177311211824,0.015,14.0,134.0,57.286432160804026,2.881984004,13.42392921,0.003398261
2.7135162353515625,12.981762886047363,0.0031737720128148794,0.015,14.0,134.0,58.04020100502513,2.88735733,13.57663641,0.003421861
2.7231786251068115,13.142073631286621,0.0032081310637295246,0.015,14.0,134.0,58.79396984924623,2.892634441,13.72936586,0.003445166
2.732642889022827,13.30211067199707,0.003242003032937646,0.015,14.0,134.0,59.54773869346734,2.897816777,13.88211722,0.00346818
2.7419137954711914,13.461884498596191,0.0032753958366811275,0.015,14.0,134.0,60.301507537688444,2.902905773,14.03489016,0.003490907
2.750995397567749,13.621405601501465,0.0033083180896937847,0.015,14.0,134.0,61.05527638190955,2.907902854,14.18768434,0.003513349
2.759892225265503,13.780683517456055,0.003340777475386858,0.015,14.0,134.0,61.80904522613066,2.912809439,14.34049944,0.003535512
2.7686080932617188,13.939727783203125,0.0033727819100022316,0.015,14.0,134.0,62.56281407035176,2.917626938,14.49333512,0.003557399
2.7771472930908203,14.098546981811523,0.0034043388441205025,0.015,14.0,134.0,63.31658291457287,2.922356753,14.64619106,0.003579013
2.7855138778686523,14.25715160369873,0.003435455961152911,0.015,14.0,134.0,64.07035175879398,2.927000278,14.79906693,0.003600358
2.7937114238739014,14.415552139282227,0.00346613978035748,0.015,14.0,134.0,64.82412060301507,2.931558902,14.9519624,0.003621438
2.801743984222412,14.573756217956543,0.0034963982179760933,0.015,14.0,134.0,65.57788944723619,2.936034001,15.10487717,0.003642256
2.809615135192871,14.731773376464844,0.0035262377932667732,0.015,14.0,134.0,66.33165829145729,2.940426948,15.25781089,0.003662816
2.817328453063965,14.889610290527344,0.003555665025487542,0.015,14.0,134.0,67.0854271356784,2.944739105,15.41076327,0.003683123
2.82488751411438,15.047276496887207,0.0035846868995577097,0.015,14.0,134.0,67.8391959798995,2.948971828,15.56373397,0.003703178
2.8322958946228027,15.204781532287598,0.0036133097019046545,0.015,14.0,134.0,68.59296482412061,2.953126463,15.71672268,0.003722986
2.8395566940307617,15.362133026123047,0.003641539951786399,0.015,14.0,134.0,69.34673366834171,2.957204351,15.86972909,0.003742551
2.8466737270355225,15.519338607788086,0.0036693839356303215,0.015,14.0,134.0,70.10050251256281,2.961206823,16.02275289,0.003761875
2.853649616241455,15.676405906677246,0.0036968474742025137,0.015,14.0,134.0,70.85427135678393,2.965135202,16.17579377,0.003780963
2.860487937927246,15.833341598510742,0.0037239370867609978,0.015,14.0,134.0,71.60804020100502,2.968990805,16.32885141,0.003799817
2.8671915531158447,15.990154266357422,0.0037506576627492905,0.015,14.0,134.0,72.36180904522614,2.97277494,16.48192552,0.003818442
2.8737637996673584,16.146852493286133,0.003777015721425414,0.015,14.0,134.0,73.11557788944724,2.976488906,16.63501577,0.003836841
2.880207061767578,16.30344009399414,0.003803016385063529,0.015,14.0,134.0,73.86934673366835,2.980133996,16.78812188,0.003855017
2.8865246772766113,16.459928512573242,0.003828665241599083,0.015,14.0,134.0,74.62311557788945,2.983711494,16.94124354,0.003872973
2.892719268798828,16.616321563720703,0.0038539674133062363,0.015,14.0,134.0,75.37688442211056,2.987222677,17.09438044,0.003890714
2.8987936973571777,16.772626876831055,0.003878928255289793,0.015,14.0,134.0,76.13065326633166,2.990668814,17.2475323,0.003908241
2.9047505855560303,16.928852081298828,0.0039035528898239136,0.015,14.0,134.0,76.88442211055276,2.994051165,17.40069881,0.00392556
2.910592555999756,17.085002899169922,0.003927846439182758,0.015,14.0,134.0,77.63819095477388,2.997370984,17.55387967,0.003942672
2.9163222312927246,17.241086959838867,0.003951814025640488,0.015,14.0,134.0,78.39195979899498,3.000629515,17.7070746,0.003959582
2.9219422340393066,17.39710807800293,0.0039754593744874,0.015,14.0,134.0,79.14572864321609,3.003827995,17.8602833,0.003976292
2.927454948425293,17.55307388305664,0.003998788073658943,0.015,14.0,134.0,79.89949748743719,3.006967654,18.01350547,0.003992807
2.9328625202178955,17.708993911743164,0.004021804314106703,0.015,14.0,134.0,80.6532663316583,3.010049714,18.16674085,0.004009128
2.9381675720214844,17.8648681640625,0.004044513218104839,0.015,14.0,134.0,81.4070351758794,3.013075388,18.31998912,0.00402526
2.9433724880218506,18.020706176757812,0.0040669189766049385,0.015,14.0,134.0,82.16080402010051,3.016045881,18.47325002,0.004041205
2.948479175567627,18.176511764526367,0.004089025780558586,0.015,14.0,134.0,82.91457286432161,3.018962392,18.62652325,0.004056967
2.9534900188446045,18.332292556762695,0.004110837820917368,0.015,14.0,134.0,83.66834170854271,3.021826111,18.77980854,0.004072548
2.958407163619995,18.488052368164062,0.004132358357310295,0.015,14.0,134.0,84.42211055276383,3.024638219,18.9331056,0.004087953
2.9632327556610107,18.643800735473633,0.004153592977672815,0.015,14.0,134.0,85.17587939698493,3.027399892,19.08641416,0.004103184
2.967968702316284,18.799537658691406,0.004174544010311365,0.015,14.0,134.0,85.92964824120604,3.030112295,19.23973393,0.004118244
2.9726173877716064,18.955272674560547,0.004195216111838818,0.015,14.0,134.0,86.68341708542714,3.032776586,19.39306465,0.004133137
2.977180242538452,19.11100959777832,0.004215613938868046,0.015,14.0,134.0,87.43718592964825,3.035393918,19.54640604,0.004147865
2.981659412384033,19.266754150390625,0.004235740285366774,0.015,14.0,134.0,88.19095477386935,3.037965432,19.69975783,0.004162431
2.9860568046569824,19.422508239746094,0.004255597945302725,0.015,14.0,134.0,88.94472361809046,3.040492263,19.85311974,0.004176839
2.9903743267059326,19.57828140258789,0.004275191575288773,0.015,14.0,134.0,89.69849246231156,3.042975539,20.00649151,0.004191092
2.9946136474609375,19.73407554626465,0.004294524434953928,0.015,14.0,134.0,90.45226130653266,3.045416379,20.15987288,0.004205191
2.998776435852051,19.889896392822266,0.004313599783927202,0.015,14.0,134.0,91.20603015075378,3.047815894,20.31326358,0.004219142
3.0028645992279053,20.045747756958008,0.004332421347498894,0.015,14.0,134.0,91.95979899497488,3.050175187,20.46666333,0.004232945
3.0068793296813965,20.201635360717773,0.004350991919636726,0.015,14.0,134.0,92.71356783919599,3.052495354,20.62007189,0.004246605
3.0108227729797363,20.357563018798828,0.004369314759969711,0.015,14.0,134.0,93.46733668341709,3.054777483,20.773489,0.004260124
3.0146963596343994,20.513534545898438,0.00438739312812686,0.015,14.0,134.0,94.2211055276382,3.057022654,20.92691439,0.004273506
3.0185017585754395,20.6695556640625,0.004405229818075895,0.015,14.0,134.0,94.9748743718593,3.059231939,21.0803478,0.004286752
3.022240400314331,20.825632095336914,0.004422828555107117,0.015,14.0,134.0,95.72864321608041,3.061406402,21.23378899,0.004299866
3.025913715362549,20.98176383972168,0.004440190736204386,0.015,14.0,134.0,96.48241206030151,3.063547099,21.38723769,0.004312851
3.0295233726501465,21.13796043395996,0.004457320552319288,0.015,14.0,134.0,97.23618090452261,3.065655078,21.54069367,0.004325709
3.0330705642700195,21.29422378540039,0.004474220797419548,0.015,14.0,134.0,97.98994974874373,3.067731381,21.69415666,0.004338444
3.0365567207336426,21.4505558013916,0.004490893334150314,0.015,14.0,134.0,98.74371859296483,3.069776724,21.8476265,0.004351056
3.0399832725524902,21.606964111328125,0.004507341887801886,0.015,14.0,134.0,99.49748743718594,3.071789531,22.00110366,0.004363545
3.043351411819458,21.763450622558594,0.004523568321019411,0.015,14.0,134.0,100.25125628140704,3.073769728,22.15458816,0.00437591
3.0466625690460205,21.920019149780273,0.004539575427770615,0.015,14.0,134.0,101.00502512562815,3.075717702,22.30807993,0.004388151
3.0499179363250732,22.076671600341797,0.004555366467684507,0.015,14.0,134.0,101.75879396984925,3.077633836,22.46157887,0.004400272
3.053118944168091,22.233415603637695,0.004570942372083664,0.015,14.0,134.0,102.51256281407036,3.079518515,22.6150849,0.004412271
3.0562665462493896,22.39025115966797,0.004586306866258383,0.015,14.0,134.0,103.26633165829146,3.081372125,22.76859793,0.004424152
3.0593621730804443,22.547183990478516,0.0046014622785151005,0.015,14.0,134.0,104.02010050251256,3.083195046,22.92211788,0.004435915
3.0624070167541504,22.704219818115234,0.004616410005837679,0.015,14.0,134.0,104.77386934673368,3.084987663,23.07564466,0.00444756
3.065402030944824,22.861356735229492,0.004631153307855129,0.015,14.0,134.0,105.52763819095478,3.086750358,23.22917818,0.004459091
3.0683484077453613,23.01860237121582,0.004645693581551313,0.015,14.0,134.0,106.28140703517589,3.088483511,23.38271836,0.004470506
3.071247100830078,23.17595863342285,0.004660033620893955,0.015,14.0,134.0,107.03517587939699,3.090187504,23.53626512,0.004481809
3.074099540710449,23.333431243896484,0.004674175288528204,0.015,14.0,134.0,107.7889447236181,3.091862717,23.68981836,0.004492999
3.076906204223633,23.49102210998535,0.004688120447099209,0.015,14.0,134.0,108.5427135678392,3.093509529,23.843378,0.004504079
3.0796682834625244,23.648733139038086,0.004701872356235981,0.015,14.0,134.0,109.29648241206031,3.09512832,23.99694396,0.004515048
3.0823869705200195,23.806568145751953,0.004715431481599808,0.015,14.0,134.0,110.05025125628141,3.096719468,24.15051615,0.00452591
3.0850632190704346,23.96453094482422,0.004728800617158413,0.015,14.0,134.0,110.80402010050251,3.09828335,24.30409448,0.004536663
3.087697744369507,24.12262725830078,0.0047419811598956585,0.015,14.0,134.0,111.55778894472363,3.099820344,24.45767887,0.004547311
3.090291738510132,24.280855178833008,0.004754975438117981,0.015,14.0,134.0,112.31155778894473,3.101330827,24.61126924,0.004557853
3.092845916748047,24.43922233581543,0.004767784848809242,0.015,14.0,134.0,113.06532663316584,3.102815173,24.7648655,0.004568292
3.0953612327575684,24.597728729248047,0.004780412185937166,0.015,14.0,134.0,113.81909547738694,3.10427376,24.91846756,0.004578628
3.0978384017944336,24.75637435913086,0.00479285791516304,0.015,14.0,134.0,114.57286432160805,3.105706961,25.07207535,0.004588863
3.100278377532959,24.9151668548584,0.004805125296115875,0.015,14.0,134.0,115.32663316582915,3.10711515,25.22568876,0.004598997
3.102682113647461,25.074108123779297,0.004817214794456959,0.015,14.0,134.0,116.08040201005026,3.108498701,25.37930773,0.004609031
3.1050503253936768,25.23320198059082,0.00482912827283144,0.015,14.0,134.0,116.83417085427136,3.109857987,25.53293216,0.004618968
3.107383966445923,25.392452239990234,0.004840867593884468,0.015,14.0,134.0,117.58793969849246,3.111193381,25.68656198,0.004628808
3.1096837520599365,25.551860809326172,0.004852434620261192,0.015,14.0,134.0,118.34170854271358,3.112505253,25.84019709,0.004638552
3.111950159072876,25.711427688598633,0.004863830283284187,0.015,14.0,134.0,119.09547738693468,3.113793975,25.99383742,0.004648201
3.1141843795776367,25.871158599853516,0.00487505691125989,0.015,14.0,134.0,119.84924623115579,3.115059917,26.14748287,0.004657757
3.116386651992798,26.03105354309082,0.004886114504188299,0.015,14.0,134.0,120.60301507537689,3.11630345,26.30113337,0.004667221
3.118557929992676,26.191116333007812,0.004897006321698427,0.015,14.0,134.0,121.356783919598,3.117524942,26.45478883,0.004676593
3.1206986904144287,26.35135269165039,0.004907732829451561,0.015,14.0,134.0,122.1105527638191,3.118724763,26.60844917,0.004685876
3.122809886932373,26.511762619018555,0.004918296355754137,0.015,14.0,134.0,122.86432160804021,3.119903279,26.7621143,0.004695069
3.124891996383667,26.672348022460938,0.004928697366267443,0.015,14.0,134.0,123.61809045226131,3.121060859,26.91578414,0.004704175
3.126945972442627,26.833114624023438,0.0049389381892979145,0.015,14.0,134.0,124.37185929648241,3.122197869,27.0694586,0.004713194
3.128972053527832,26.994060516357422,0.00494901929050684,0.015,14.0,134.0,125.12562814070353,3.123314676,27.22313761,0.004722128
3.1309709548950195,27.15519142150879,0.004958941601216793,0.015,14.0,134.0,125.87939698492463,3.124411645,27.37682108,0.004730977
3.132943630218506,27.316505432128906,0.004968707449734211,0.015,14.0,134.0,126.63316582914574,3.125489141,27.53050892,0.004739743
3.134890079498291,27.478012084960938,0.004978317301720381,0.015,14.0,134.0,127.38693467336684,3.126547528,27.68420106,0.004748427
3.1368112564086914,27.639707565307617,0.004987773485481739,0.015,14.0,134.0,128.14070351758795,3.12758717,27.8378974,0.00475703
3.138707399368286,27.80159568786621,0.004997076001018286,0.015,14.0,134.0,128.89447236180905,3.128608431,27.99159788,0.004765553
3.1405794620513916,27.96367835998535,0.00500622671097517,0.015,14.0,134.0,129.64824120603015,3.129611673,28.14530239,0.004773998
3.142427682876587,28.125961303710938,0.0050152260810136795,0.015,14.0,134.0,130.40201005025128,3.130597257,28.29901087,0.004782364
3.1442530155181885,28.28844451904297,0.005024076905101538,0.015,14.0,134.0,131.15577889447238,3.131565545,28.45272323,0.004790655
3.1460556983947754,28.451128005981445,0.005032777786254883,0.015,14.0,134.0,131.90954773869348,3.132516898,28.60643938,0.00479887
3.147836208343506,28.6140193939209,0.005041331518441439,0.015,14.0,134.0,132.66331658291458,3.133451676,28.76015925,0.00480701
3.149595260620117,28.777116775512695,0.005049739498645067,0.015,14.0,134.0,133.41708542713567,3.134370239,28.91388274,0.004815078
3.1513330936431885,28.9404239654541,0.005058001261204481,0.015,14.0,134.0,134.1708542713568,3.135272944,29.06760979,0.004823073
3.153050184249878,29.10394287109375,0.005066119134426117,0.015,14.0,134.0,134.9246231155779,3.136160151,29.2213403,0.004830998
3.1547470092773438,29.267675399780273,0.005074093118309975,0.015,14.0,134.0,135.678391959799,3.137032217,29.3750742,0.004838852
3.156424045562744,29.431625366210938,0.005081924609839916,0.015,14.0,134.0,136.4321608040201,3.137889499,29.5288114,0.004846638
3.158081531524658,29.595792770385742,0.005089615471661091,0.015,14.0,134.0,137.18592964824123,3.138732354,29.68255182,0.004854357
3.1597204208374023,29.760181427001953,0.005097166635096073,0.015,14.0,134.0,137.93969849246233,3.139561137,29.83629538,0.004862008
3.1613407135009766,29.92479133605957,0.005104578100144863,0.015,14.0,134.0,138.69346733668343,3.140376203,29.99004199,0.004869595
3.162942886352539,30.08962631225586,0.005111851263791323,0.015,14.0,134.0,139.44723618090453,3.141177908,30.14379158,0.004877117
3.164527416229248,30.254688262939453,0.005118986126035452,0.015,14.0,134.0,140.20100502512562,3.141966605,30.29754407,0.004884576
3.1660945415496826,30.41997718811035,0.005125984083861113,0.015,14.0,134.0,140.95477386934675,3.142742647,30.45129937,0.004891972
3.167644739151001,30.585498809814453,0.005132846999913454,0.015,14.0,134.0,141.70854271356785,3.143506388,30.6050574,0.004899308
3.1691782474517822,30.751253128051758,0.005139574408531189,0.015,14.0,134.0,142.46231155778895,3.144258179,30.75881808,0.004906583
3.1706957817077637,30.9172420501709,0.0051461681723594666,0.015,14.0,134.0,143.21608040201005,3.144998372,30.91258133,0.0049138
3.1721975803375244,31.083465576171875,0.0051526278257369995,0.015,14.0,134.0,143.96984924623118,3.145727318,31.06634707,0.004920959
3.1736834049224854,31.249929428100586,0.005158956628292799,0.015,14.0,134.0,144.72361809045228,3.146445368,31.22011522,0.004928061
3.175154685974121,31.41663360595703,0.005165153183043003,0.015,14.0,134.0,145.47738693467338,3.14715287,31.37388569,0.004935108
3.1766109466552734,31.583580017089844,0.005171218886971474,0.015,14.0,134.0,146.23115577889448,3.147850175,31.52765841,0.004942099
3.1780529022216797,31.75077247619629,0.0051771546714007854,0.015,14.0,134.0,146.98492462311557,3.14853763,31.68143329,0.004949038
3.179481029510498,31.918212890625,0.005182959605008364,0.015,14.0,134.0,147.7386934673367,3.149215583,31.83521026,0.004955924
3.1808950901031494,32.085899353027344,0.005188636016100645,0.015,14.0,134.0,148.4924623115578,3.149884383,31.98898923,0.004962758
3.182295799255371,32.25383758544922,0.005194185301661491,0.015,14.0,134.0,149.2462311557789,3.150544374,32.14277013,0.004969543
